2290343b-7880-4de1-bc48-a40dd5473dcb	https://sevenoaksarchery.com/
fc5cfb7e-9a21-4457-b6ca-5fbff3075d22	https://www.aplacetoshoot.com
27093d58-a7f2-49ac-848a-bfe93147b754	https://www.aplacetoshoot.com
cd29ce74-74bb-4cd1-91ab-edd6c884025e	https://academyarcheryclub.org/
779d6a80-e025-44ae-97ba-c45af931adb3	https://www.acearchers.com
e32ae6c8-df82-4b7a-a83e-8d7fe780ec51	https://acesandarrows.com/
3d039a57-4675-4d32-85a4-1f8bb8ed8aa8	https://adventuresarchery.com
c344b46b-52e0-4b1f-92e3-b8abbe4178ea	https://agexpopark.info
4153a98e-78ac-4397-8c1e-5e09a0b1fb20	https://alaskanbowhunters.com/
a64dcfcb-5e4a-4929-a048-58f0b3c5b4c0	https://www.allthingsaccuracy.com/
f608833c-ca9e-4cc7-86f3-7b2e83474dae	https://www.amherstarms.com/
bef25081-4337-4691-a2a9-2d6c9c2c9489	https://www.anchorpointarcheryaz.com
d7375d5e-f530-4b1e-b69e-dbf05c518c34	https://andersoncountysportsmansclub.com
93534078-7113-4334-9e4f-3c039b6d17b1	https://woodlakeantelopearchers.com
c270467a-d9d2-4a1e-a8bf-90267c9133c9	http://www.antlerarchers.com
0a7b86e8-ad31-453a-992a-fede290c1d82	https://appalachianbowmen.org/
4e8adefa-d6ff-465c-b807-1e900f309526	http://www.archershaven.org
377b194c-900d-4822-bcdc-d9c603476522	https://www.austinarcherycountry.com/
982de492-5d06-4cfc-911b-1f29ba28419f	http://www.archeryhqmn.com
8f03c4af-7a5b-49f4-9c4e-a9a974391330	https://archeryschooloftherockies.com/
c52e24e2-ae5c-461a-ba5a-da39168a42c1	https://archeryshoppenm.com/
67146bf5-92a3-40c8-9569-e398ea77f784	http://www.azjoad.com
1a76a544-3814-4b6b-80c2-b8421ec02963	https://www.ezfletch.com
dc118831-8710-4095-8b0b-92a942d3221f	http://arrowminded.co
9fcff797-0707-4cf8-b605-6b589ddfdade	http://www.wagonwheelcowboychurch.org/arrows-for-christ.html
af81d804-4348-4cb2-8832-f0c061c8ce87	http://flemingarchery.com
2b317b47-c120-496e-8ad2-0574f4c2bd28	https://www.facebook.com
f5d595e8-08a2-4c3d-802b-0a47f4deee49	http://www.ashevillenc.gov/parks
7ea657aa-838f-4ab4-b474-61d8a93bffca	http://aslanarchery.com
aacd5f2b-b2b7-497e-a12e-603ddbc6df3f	http://www.athensarch.com
683e130b-e8fc-4cd3-b765-1002d6a51a53	http://www.atsqueobowmen.com/
ef725fb2-e03c-46ae-831d-5213df50200c	https://averagejoesarchery.com/
9850f9a2-8c78-4f11-8bf2-726860047c01	http://www.averagejoesjoad.org
1e3cdb6a-cc5d-471f-87ea-e9b2502b3c7e	http://www.thearcheryhut.com
53cc3a7c-a981-42d0-887c-3567165f1a86	https://www.bkarcheryjoadclub.com
09a1fa49-12c1-40d0-b0d5-eb908e2b8f15	https://www.turrasbackroomarchery.com
b62a4680-d961-43dc-8844-9a4ccfc4872c	https://barefootarchery.com/
627277f6-c231-42b4-9465-2a94770ce079	https://bayoubowmenarchery.club/
af0d267f-3970-4b5e-b120-43d39fe98443	https://www.beararmstac.com
3a22623d-6db1-4627-a80b-e4065259fb67	https://bearriverarchers.wordpress.com/
adc004d7-2d85-4e2a-9c62-3f21d941ff50	https://bearstatebowhunters.com
5cc8a0df-a074-4180-873b-5d14406bcba1	http://beavervalleyarchers.com
94bc6cd9-45b9-4fde-8792-10cbdfa8c926	http://www.beehive-wasatchbowhunters.com/
8fc3f1b3-1a24-4bb7-a44b-9480a2151fbd	http://www.beloitfieldarchers.com
e54f68fd-18e9-4458-8b34-cf5f6eb6a351	https://belvoirbowhunters.com/
1b136807-caab-4eb1-adde-71b648d8e994	https://www.azgfd.com/shooting-sports/ben-avery-shooting-facility/archery-range/
db3931bd-e05e-4d17-abc9-1306a1774a46	https://www.azgfd.com/shooting-sports/ben-avery-shooting-facility/
ddf073ed-d8b0-4c68-88ac-3cee007a4e62	https://www.azgfd.com/shooting-sports/ben-avery-shooting-facility/archery-range/
93c0ff76-7526-4a0b-9f1a-f3c1da154266	https://bendbowmen.com/
1a84b5da-c683-48af-b330-d269574db0ae	https://bentarrowarchery.com
67d928f5-869b-4134-9552-dc38fcf71ee1	https://bethelaog.org
79f0d232-ef8e-44fa-bdf4-d1a45c1efc41	http://www.bigoakarcheryclub.com/
dd175aa1-66ea-4f1d-8bb3-08709d3deb64	https://www.tgssinc.com/big-rock-archery/
1e90123c-c90e-469b-ba20-664136c613b5	http://bcoac.org/
e5c3c4b5-03a8-497b-ae04-6a7d11cb17ab	http://www.bigskyarchery.com
98b807a6-b55a-44f1-b45b-b2766dbd1ce5	http://www.bigwoodsgoods.com/index.php/archery-classes
d12cf706-0b11-412a-a505-a6b90482e2e9	http://www.BigfootBullseye.org
357baeab-f582-4e20-a760-d40b72fcc528	https://www.billjacksons.com/
f7b2a865-6771-4a73-acf7-21aa662c6ed3	https://thearcheryhut.com
31e8fd96-f877-4c14-a7c9-38b4ee8c14d8	http://billingsrodandgun.org/
cefe5ec0-5e09-4d68-a92e-54d0593b72f3	http://www.blackcanyonbowmen.com/
614bac2d-3f79-43f0-bc0f-0fa2d972f1a6	https://www.blackdiamondarchery.com
f126821c-88a1-4e7b-8d3f-3af641a8afae	https://blackswanarchery.com
267856a2-84a7-44e4-b721-7a594d76d49c	https://www.blackfootriverbowmen.com/
8032dcc7-1a93-4d5e-a3fe-61227f6848e2	https://www.bhfail.org
161e125d-7912-4ebf-88b6-47892455c845	https://www.blazinarrows.org/
11c84022-0d75-43a3-bb83-79b8c8ad66d4	https://bloomingtonarchery.com
279403a8-49f0-4486-b92c-c88af9ea7e07	http://blueridgebowhunters.org/
ac4938a6-2d91-4209-858a-5069e5ed0c66	https://www.bluegrasssportsman.com
68311b54-bea3-4497-aec8-abc7490521f3	https://bbaclub.wixsite.com/borderbrigade
ae93799e-2e3b-4b97-ad4f-1b5b950f5a9f	https://www.christianbowhunters.org/
285840b4-3039-4290-a49c-022ce7cf160a	https://bownarrowshop.com
e9cf9930-91e0-427c-a2b3-326c9ec94ccc	https://bowprosfbg.com
d55125d0-70c5-48f9-883c-432562e39afb	https://bowdoc.com
7b246a79-4699-44df-befe-9c1fa865dd46	https://www.bowhuntersproshop.com/
659bb1ac-2d24-40f7-b7f0-3a2bb7d1ea36	https://www.bowhuntersedge.com/
72990dfd-ef3f-4606-903f-b35bd633b714	https://bhuarchers.org
393683d1-b710-4ded-8cc6-16f476868cf1	https://www.bowieoutfitters.com/
a4fb65a5-5ecd-40af-9697-24c025fec396	https://boylecountyfishandgame.com
a32bae43-151e-474d-a21e-e318b06ba5f0	http://www.brazoscountyarchery.com/
b7184eb3-fdbc-4b16-b448-c72c3dec261d	https://breakthebarriers.org
6215cbd6-23b5-4aef-8bba-a8c0c154f6d4	http://www.selcra.com
